out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
핀에어,16:20,19:35,"직항, 08시간 15분",아메리칸항공,22:25,10:25,"직항, 07시간 00분",성인/모든 결제수단,"1,218,600"
아메리칸항공,19:50,23:00,"직항, 08시간 10분",영국항공,20:05,08:00,"직항, 06시간 55분",성인/모든 결제수단,"1,218,800"
영국항공,18:00,21:15,"직항, 08시간 15분",아메리칸항공,18:30,06:25,"직항, 06시간 55분",성인/모든 결제수단,"1,218,800"
스위스항공,12:05,20:25,"경유 1, 13시간 20분",유나이티드항공,13:15,05:55,"경유 1, 11시간 40분",성인/모든 결제수단,"1,219,400"
델타항공,10:00,15:50,"경유 1, 10시간 50분",델타항공,20:30,08:30,"직항, 07시간 00분",성인/모든 결제수단,"1,220,100"
이베리아항공,15:35,18:15,"직항, 07시간 40분",이베리아항공,19:25,07:10,"직항, 06시간 45분",성인/모든 결제수단,"1,220,200"
영국항공,08:20,11:25,"직항, 08시간 05분",영국항공,08:05,19:50,"직항, 06시간 45분",성인/모든 결제수단,"1,220,600"
영국항공,08:20,11:25,"직항, 08시간 05분",영국항공,18:50,06:45,"직항, 06시간 55분",성인/모든 결제수단,"1,220,600"
영국항공,15:35,18:15,"직항, 07시간 40분",핀에어,08:05,19:50,"직항, 06시간 45분",성인/모든 결제수단,"1,222,000"
핀에어,17:05,20:10,"직항, 08시간 05분",영국항공,20:55,08:40,"직항, 06시간 45분",성인/모든 결제수단,"1,222,000"
영국항공,11:20,14:25,"직항, 08시간 05분",영국항공,19:25,07:10,"직항, 06시간 45분",성인/모든 결제수단,"1,222,200"
영국항공,09:35,12:45,"직항, 08시간 10분",영국항공,20:05,08:00,"직항, 06시간 55분",성인/모든 결제수단,"1,222,200"
델타항공,17:40,20:40,"직항, 08시간 00분",델타항공,20:30,08:30,"직항, 07시간 00분",성인/KB국민카드,"1,222,900"
이베리아항공,15:35,18:15,"직항, 07시간 40분",아메리칸항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,223,900"
이베리아항공,15:35,18:15,"직항, 07시간 40분",아메리칸항공,18:55,07:00,"직항, 07시간 05분",성인/모든 결제수단,"1,223,900"
브뤼셀항공,08:00,11:25,"직항, 08시간 25분",루프트한자,22:00,10:15,"직항, 07시간 15분",성인/모든 결제수단,"1,226,800"
델타항공,17:40,20:40,"직항, 08시간 00분",버진애틀랜틱항공,20:30,08:30,"직항, 07시간 00분",성인/모든 결제수단,"1,227,300"
델타항공,17:40,20:40,"직항, 08시간 00분",버진애틀랜틱항공,21:00,09:20,"직항, 07시간 20분",성인/모든 결제수단,"1,227,300"
브뤼셀항공,08:00,11:25,"직항, 08시간 25분",유나이티드항공,14:46,06:40,"경유 1, 10시간 54분",성인/모든 결제수단,"1,228,200"
델타항공,17:40,20:40,"직항, 08시간 00분",에어프랑스,19:30,10:30,"경유 1, 10시간 00분",성인/모든 결제수단,"1,228,300"
영국항공,16:20,19:35,"직항, 08시간 15분",영국항공,22:25,10:25,"직항, 07시간 00분",성인/모든 결제수단,"1,229,600"
영국항공,12:55,16:10,"직항, 08시간 15분",영국항공,20:05,08:00,"직항, 06시간 55분",성인/모든 결제수단,"1,229,600"
아메리칸항공,15:35,18:15,"직항, 07시간 40분",핀에어,22:25,10:25,"직항, 07시간 00분",성인/모든 결제수단,"1,232,200"
아메리칸항공,15:35,18:15,"직항, 07시간 40분",핀에어,18:50,06:45,"직항, 06시간 55분",성인/모든 결제수단,"1,232,200"
아메리칸항공,15:35,18:15,"직항, 07시간 40분",영국항공,23:25,11:15,"직항, 06시간 50분",성인/모든 결제수단,"1,232,400"
영국항공,15:35,18:15,"직항, 07시간 40분",아메리칸항공,18:30,06:25,"직항, 06시간 55분",성인/모든 결제수단,"1,232,400"
에어프랑스,06:20,14:40,"경유 1, 13시간 20분",버진애틀랜틱항공,16:50,08:00,"경유 1, 10시간 10분",성인/모든 결제수단,"1,232,500"
영국항공,14:00,17:20,"직항, 08시간 20분",영국항공,10:10,22:10,"직항, 07시간 00분",성인/모든 결제수단,"1,233,200"
영국항공,14:00,17:20,"직항, 08시간 20분",영국항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,233,200"
영국항공,08:20,11:25,"직항, 08시간 05분",영국항공,19:25,07:10,"직항, 06시간 45분",성인/모든 결제수단,"1,235,000"
영국항공,08:20,11:25,"직항, 08시간 05분",영국항공,20:05,08:00,"직항, 06시간 55분",성인/모든 결제수단,"1,235,000"
핀에어,18:00,21:15,"직항, 08시간 15분",핀에어,18:30,06:25,"직항, 06시간 55분",성인/모든 결제수단,"1,235,500"
핀에어,18:00,21:15,"직항, 08시간 15분",핀에어,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,235,500"
델타항공,20:10,23:10,"직항, 08시간 00분",델타항공,20:30,08:30,"직항, 07시간 00분",성인/모든 결제수단,"1,235,800"
델타항공,20:10,23:10,"직항, 08시간 00분",버진애틀랜틱항공,21:00,09:20,"직항, 07시간 20분",성인/모든 결제수단,"1,235,800"
델타항공,20:10,23:10,"직항, 08시간 00분",에어프랑스,19:30,10:30,"경유 1, 10시간 00분",성인/모든 결제수단,"1,236,800"
델타항공,15:35,18:35,"직항, 08시간 00분",델타항공,22:30,10:30,"직항, 07시간 00분",성인/모든 결제수단,"1,237,500"
델타항공,16:00,19:35,"직항, 08시간 35분",델타항공,08:05,19:55,"직항, 06시간 50분",성인/모든 결제수단,"1,237,500"
영국항공,11:20,14:25,"직항, 08시간 05분",영국항공,18:55,07:00,"직항, 07시간 05분",성인/모든 결제수단,"1,238,600"
영국항공,09:35,12:45,"직항, 08시간 10분",영국항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,238,600"
오스트리아항공,08:00,11:25,"직항, 08시간 25분",유나이티드항공,18:45,06:55,"직항, 07시간 10분",성인/모든 결제수단,"1,243,100"
유나이티드항공,18:00,21:35,"직항, 08시간 35분",오스트리아항공,22:00,10:15,"직항, 07시간 15분",성인/모든 결제수단,"1,243,100"
아메리칸항공,15:35,18:15,"직항, 07시간 40분",핀에어,18:55,07:00,"직항, 07시간 05분",성인/모든 결제수단,"1,243,800"
아메리칸항공,19:50,23:00,"직항, 08시간 10분",핀에어,18:55,07:00,"직항, 07시간 05분",성인/모든 결제수단,"1,243,800"
오스트리아항공,08:00,11:25,"직항, 08시간 25분",루프트한자,20:50,13:00,"경유 1, 11시간 10분",성인/모든 결제수단,"1,244,500"
영국항공,12:55,16:10,"직항, 08시간 15분",영국항공,22:25,10:25,"직항, 07시간 00분",성인/모든 결제수단,"1,245,900"
영국항공,12:55,16:10,"직항, 08시간 15분",영국항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,245,900"
델타항공,10:10,13:40,"직항, 08시간 30분",델타항공,08:05,19:55,"직항, 06시간 50분",성인/모든 결제수단,"1,246,000"
델타항공,08:50,14:47,"경유 1, 10시간 57분",에어프랑스,19:30,10:30,"경유 1, 10시간 00분",성인/모든 결제수단,"1,246,100"
에어프랑스,20:10,23:10,"직항, 08시간 00분",버진애틀랜틱항공,19:30,10:30,"경유 1, 10시간 00분",성인/모든 결제수단,"1,247,000"
영국항공,08:20,11:25,"직항, 08시간 05분",영국항공,10:10,22:10,"직항, 07시간 00분",성인/모든 결제수단,"1,251,300"
영국항공,08:20,11:25,"직항, 08시간 05분",영국항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,251,300"
네덜란드항공,10:00,15:50,"경유 1, 10시간 50분",네덜란드항공,20:30,08:30,"직항, 07시간 00분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,251,400"
아메리칸항공,14:00,17:20,"직항, 08시간 20분",아메리칸항공,23:25,11:15,"직항, 06시간 50분",성인/모든 결제수단,"1,253,000"
아메리칸항공,14:00,17:20,"직항, 08시간 20분",아메리칸항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,253,000"
영국항공,15:35,18:15,"직항, 07시간 40분",핀에어,20:55,08:40,"직항, 06시간 45분",성인/모든 결제수단,"1,254,300"
핀에어,15:35,18:15,"직항, 07시간 40분",영국항공,23:25,11:15,"직항, 06시간 50분",성인/모든 결제수단,"1,254,300"
네덜란드항공,10:00,15:50,"경유 1, 10시간 50분",네덜란드항공,17:50,09:00,"경유 1, 10시간 10분",성인/모든 결제수단,"1,264,400"
델타항공,16:00,19:35,"직항, 08시간 35분",버진애틀랜틱항공,19:01,07:11,"직항, 07시간 10분",성인/모든 결제수단,"1,266,400"
델타항공,16:00,19:35,"직항, 08시간 35분",버진애틀랜틱항공,21:00,09:20,"직항, 07시간 20분",성인/모든 결제수단,"1,266,400"
아메리칸항공,15:35,18:15,"직항, 07시간 40분",이베리아항공,21:35,09:20,"직항, 06시간 45분",성인/모든 결제수단,"1,266,900"
영국항공,18:00,21:15,"직항, 08시간 15분",아메리칸항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,266,900"
델타항공,16:00,19:35,"직항, 08시간 35분",델타항공,22:30,10:30,"직항, 07시간 00분",성인/모든 결제수단,"1,267,600"
델타항공,17:40,20:40,"직항, 08시간 00분",델타항공,08:05,19:55,"직항, 06시간 50분",성인/모든 결제수단,"1,268,200"
델타항공,20:10,23:10,"직항, 08시간 00분",에어프랑스,22:30,10:30,"직항, 07시간 00분",성인/모든 결제수단,"1,268,200"
델타항공,15:35,18:35,"직항, 08시간 00분",에어프랑스,22:30,10:30,"직항, 07시간 00분",성인/모든 결제수단,"1,269,900"
오스트리아항공,08:00,11:25,"직항, 08시간 25분",루프트한자,22:00,10:15,"직항, 07시간 15분",성인/모든 결제수단,"1,270,200"
버진애틀랜틱항공,15:35,18:35,"직항, 08시간 00분",버진애틀랜틱항공,22:59,10:55,"직항, 06시간 56분",성인/모든 결제수단,"1,271,100"
버진애틀랜틱항공,17:40,20:40,"직항, 08시간 00분",버진애틀랜틱항공,22:59,10:55,"직항, 06시간 56분",성인/모든 결제수단,"1,271,100"
에어프랑스,15:35,18:35,"직항, 08시간 00분",에어프랑스,20:30,08:30,"직항, 07시간 00분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,272,300"
