out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프랑스,21:05,22:30,"직항, 01시간 25분",에어프랑스,19:15,20:45,"직항, 01시간 30분",성인/모든 결제수단,"403,080"
이지제트,12:25,13:55,"직항, 01시간 30분",에어프랑스,19:15,20:45,"직항, 01시간 30분",성인/모든 결제수단,"406,062"
루프트한자,09:00,12:40,"경유 1, 03시간 40분",오스트리아항공,09:45,15:05,"경유 1, 05시간 20분",성인/모든 결제수단,"406,833"
에어프랑스,10:15,11:45,"직항, 01시간 30분",에어프랑스,08:10,09:45,"직항, 01시간 35분",성인/모든 결제수단,"406,894"
에어프랑스,10:15,11:45,"직항, 01시간 30분",에어프랑스,14:35,16:10,"직항, 01시간 35분",성인/모든 결제수단,"406,894"
에어프랑스,10:15,11:45,"직항, 01시간 30분",에어프랑스,18:25,20:00,"직항, 01시간 35분",성인/모든 결제수단,"408,437"
브뤼셀항공,09:55,15:40,"경유 1, 05시간 45분",브뤼셀항공,12:25,07:30,"경유 1, 19시간 05분",성인/모든 결제수단,"411,505"
에어프랑스,16:00,17:35,"직항, 01시간 35분",에어프랑스,11:15,12:50,"직항, 01시간 35분",성인/모든 결제수단,"411,523"
이지제트,16:45,18:15,"직항, 01시간 30분",이지제트,19:30,21:00,"직항, 01시간 30분",성인/모든 결제수단,"411,568"
에어프랑스,07:00,08:30,"직항, 01시간 30분",에어프랑스,09:25,11:00,"직항, 01시간 35분",성인/모든 결제수단,"412,296"
에어프랑스,07:00,08:30,"직항, 01시간 30분",에어프랑스,12:45,14:20,"직항, 01시간 35분",성인/모든 결제수단,"412,296"
루프트한자,12:10,17:20,"경유 1, 05시간 10분",스위스항공,19:10,22:55,"경유 1, 03시간 45분",성인/모든 결제수단,"412,983"
에어프랑스,16:35,18:00,"직항, 01시간 25분",에어프랑스,12:45,14:15,"직항, 01시간 30분",성인/모든 결제수단,"413,650"
루프트한자,07:25,13:20,"경유 1, 05시간 55분",오스트리아항공,14:55,22:25,"경유 1, 07시간 30분",성인/모든 결제수단,"413,827"
이지제트,07:00,08:35,"직항, 01시간 35분",이지제트,16:50,18:30,"직항, 01시간 40분",성인/모든 결제수단,"415,136"
에어프랑스,16:35,18:00,"직항, 01시간 25분",에어프랑스,14:45,16:15,"직항, 01시간 30분",성인/모든 결제수단,"415,193"
이지제트,07:00,08:35,"직항, 01시간 35분",에어프랑스,11:15,12:50,"직항, 01시간 35분",성인/모든 결제수단,"415,489"
에어프랑스,10:15,11:45,"직항, 01시간 30분",에어프랑스,20:55,22:35,"직항, 01시간 40분",성인/모든 결제수단,"415,906"
에어프랑스,16:35,18:00,"직항, 01시간 25분",에어프랑스,16:45,18:15,"직항, 01시간 30분",성인/모든 결제수단,"416,750"
브뤼셀항공,09:55,15:40,"경유 1, 05시간 45분",루프트한자,13:30,19:45,"경유 1, 06시간 15분",성인/모든 결제수단,"416,756"
에어프랑스,12:30,14:05,"직항, 01시간 35분",에어프랑스,12:30,14:05,"직항, 01시간 35분",성인/모든 결제수단,"416,925"
에어프랑스,16:35,18:00,"직항, 01시간 25분",에어프랑스,20:45,22:15,"직항, 01시간 30분",성인/모든 결제수단,"417,902"
이지제트,16:45,18:15,"직항, 01시간 30분",이지제트,21:00,22:30,"직항, 01시간 30분",성인/모든 결제수단,"417,990"
이지제트,12:40,14:15,"직항, 01시간 35분",에어프랑스,12:30,14:05,"직항, 01시간 35분",성인/모든 결제수단,"419,114"
루프트한자,12:10,17:20,"경유 1, 05시간 10분",루프트한자,13:30,19:45,"경유 1, 06시간 15분",성인/모든 결제수단,"419,337"
이지제트,21:00,22:25,"직항, 01시간 25분",이지제트,19:30,21:00,"직항, 01시간 30분",성인/모든 결제수단,"419,417"
