out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프랑스,12:10,07:55,"경유 1, 20시간 45분",에어프랑스,09:00,11:20,"직항, 01시간 20분",성인/모든 결제수단,"435,100"
영국항공,22:00,22:15,"직항, 01시간 15분",영국항공,08:45,11:05,"직항, 01시간 20분",성인/모든 결제수단,"435,200"
부엘링항공,15:30,19:45,"경유 1, 05시간 15분",부엘링항공,14:30,16:50,"직항, 01시간 20분",성인/모든 결제수단,"440,815"
영국항공,14:00,14:10,"직항, 01시간 10분",영국항공,14:30,16:50,"직항, 01시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"441,300"
부엘링항공,12:55,19:45,"경유 1, 07시간 50분",부엘링항공,14:30,16:50,"직항, 01시간 20분",성인/모든 결제수단,"443,864"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",에어프랑스,19:45,22:00,"직항, 01시간 15분",성인/KB국민카드(이용실적 충족시),"444,000"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",KLM네덜란드항공,19:15,07:55,"경유 1, 11시간 40분",성인/모든 결제수단,"446,500"
에어프랑스,07:35,08:00,"직항, 01시간 25분",에어프랑스,08:55,15:45,"경유 1, 05시간 50분",성인/모든 결제수단,"447,100"
에어프랑스,18:40,07:55,"경유 1, 14시간 15분",에어프랑스,08:55,16:45,"경유 1, 06시간 50분",성인/모든 결제수단,"447,500"
에어프랑스,12:05,07:55,"경유 1, 20시간 50분",에어프랑스,08:55,14:15,"경유 1, 04시간 20분",성인/모든 결제수단,"449,800"
스칸디나비아항공사,11:10,16:00,"경유 1, 05시간 50분",영국항공,11:55,14:15,"직항, 01시간 20분",성인/모든 결제수단,"458,600"
영국항공,08:10,08:30,"직항, 01시간 20분",영국항공,20:35,22:55,"직항, 01시간 20분",성인/모든 결제수단,"460,000"
에어프랑스,16:10,16:35,"직항, 01시간 25분",에어프랑스,09:00,11:20,"직항, 01시간 20분",성인/모든 결제수단,"461,900"
영국항공,08:10,08:30,"직항, 01시간 20분",영국항공,18:20,20:40,"직항, 01시간 20분",성인/모든 결제수단,"464,300"
에어프랑스,18:15,18:35,"직항, 01시간 20분",KLM네덜란드항공,19:15,07:55,"경유 1, 11시간 40분",성인/모든 결제수단,"467,400"
에어프랑스,16:10,16:35,"직항, 01시간 25분",에어프랑스,15:20,17:40,"직항, 01시간 20분",성인/모든 결제수단,"469,600"
에어프랑스,07:35,08:00,"직항, 01시간 25분",KLM네덜란드항공,20:55,07:55,"경유 1, 10시간 00분",성인/KB국민카드(이용실적 충족시),"469,800"
스칸디나비아항공사,11:10,16:00,"경유 1, 05시간 50분",브뤼셀항공,11:05,07:30,"경유 1, 19시간 25분",성인/모든 결제수단,"471,156"
에어프랑스,13:05,07:55,"경유 1, 19시간 50분",에어프랑스,11:30,13:50,"직항, 01시간 20분",성인/모든 결제수단,"471,700"
영국항공,08:10,08:30,"직항, 01시간 20분",영국항공,13:10,15:30,"직항, 01시간 20분",성인/모든 결제수단,"478,900"
영국항공,08:10,08:30,"직항, 01시간 20분",영국항공,15:10,17:30,"직항, 01시간 20분",성인/모든 결제수단,"478,900"
에어프랑스,17:15,07:55,"경유 1, 15시간 40분",에어프랑스,19:45,22:00,"직항, 01시간 15분",성인/모든 결제수단,"479,000"
에어프랑스,18:15,18:35,"직항, 01시간 20분",영국항공,20:35,22:55,"직항, 01시간 20분",성인/모든 결제수단,"480,400"
에어프랑스,21:00,21:25,"직항, 01시간 25분",영국항공,20:35,22:55,"직항, 01시간 20분",성인/모든 결제수단,"480,400"
에어프랑스,12:10,07:55,"경유 1, 20시간 45분",에어프랑스,19:45,22:00,"직항, 01시간 15분",성인/모든 결제수단,"481,700"
에어프랑스,13:05,07:55,"경유 1, 19시간 50분",KLM네덜란드항공,20:55,07:55,"경유 1, 10시간 00분",성인/모든 결제수단,"485,800"
에어프랑스,16:10,16:35,"직항, 01시간 25분",에어프랑스,08:55,15:45,"경유 1, 05시간 50분",성인/모든 결제수단,"487,200"
에어프랑스,18:15,18:35,"직항, 01시간 20분",영국항공,18:20,20:40,"직항, 01시간 20분",성인/모든 결제수단,"487,700"
에어프랑스,21:00,21:25,"직항, 01시간 25분",영국항공,18:20,20:40,"직항, 01시간 20분",성인/모든 결제수단,"487,700"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",KLM네덜란드항공,06:30,19:05,"경유 1, 11시간 35분",성인/모든 결제수단,"489,200"
루프트한자,14:25,18:25,"경유 1, 05시간 00분",브뤼셀항공,11:05,07:30,"경유 1, 19시간 25분",성인/KB국민카드(이용실적 충족시),"489,400"
알리탈리아항공,06:10,11:00,"경유 1, 05시간 50분",알리탈리아항공,18:55,16:00,"경유 1, 20시간 05분",성인/모든 결제수단,"490,400"
에어프랑스,18:40,07:55,"경유 1, 14시간 15분",에어프랑스,08:55,18:15,"경유 1, 08시간 20분",성인/모든 결제수단,"491,400"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",KLM네덜란드항공,20:55,09:25,"경유 1, 11시간 30분",성인/모든 결제수단,"491,700"
