out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
스위스항공,09:55,19:25,"경유 1, 16시간 30분",오스트리아항공,20:15,08:50,"경유 2, 29시간 35분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,412,600"
루프트한자,12:25,21:25,"경유 1, 16시간 00분",루프트한자,11:30,09:55,"경유 1, 15시간 25분",성인/모든 결제수단,"1,415,000"
베트남항공,18:05,07:00,"경유 1, 19시간 55분",에티하드항공,10:20,22:40,"경유 1, 29시간 20분",성인/KB국민카드,"1,421,300"
베트남항공,17:55,06:45,"경유 1, 19시간 50분",핀에어,10:50,11:20,"경유 1, 17시간 30분",성인/모든 결제수단,"1,425,200"
에어프랑스,11:10,18:30,"직항, 14시간 20분",KLM네덜란드항공,17:50,16:25,"경유 1, 15시간 35분",성인/모든 결제수단,"1,427,600"
에티하드항공,00:55,23:40,"경유 2, 29시간 45분",에티하드항공,10:20,22:40,"경유 1, 29시간 20분",성인/KB국민카드(이용실적 충족시),"1,433,800"
KLM네덜란드항공,23:05,12:55,"경유 1, 20시간 50분",KLM네덜란드항공,13:25,16:25,"경유 1, 20시간 00분",성인/KB국민카드(이용실적 충족시),"1,436,300"
KLM네덜란드항공,23:05,12:55,"경유 1, 20시간 50분",KLM네덜란드항공,14:30,16:25,"경유 1, 18시간 55분",성인/KB국민카드(이용실적 충족시),"1,437,700"
에티하드항공,18:00,07:45,"경유 1, 20시간 45분",에티하드항공,10:20,11:40,"경유 1, 18시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,437,800"
싱가포르항공,23:45,07:35,"경유 1, 38시간 50분",싱가포르항공,22:40,07:45,"경유 1, 26시간 05분",성인/KB국민카드(이용실적 충족시),"1,439,100"
에어프랑스,10:50,18:00,"직항, 14시간 10분",KLM네덜란드항공,08:15,16:25,"경유 1, 25시간 10분",성인/모든 결제수단,"1,439,623"
에어프랑스,10:50,18:00,"직항, 14시간 10분",에어프랑스,10:15,16:25,"경유 1, 23시간 10분",성인/모든 결제수단,"1,440,200"
루프트한자,11:40,23:30,"경유 1, 18시간 50분",루프트한자,11:30,09:55,"경유 1, 15시간 25분",성인/모든 결제수단,"1,440,700"
에어프랑스,11:10,18:30,"직항, 14시간 20분",KLM네덜란드항공,10:15,16:25,"경유 1, 23시간 10분",성인/NH채움카드,"1,441,400"
루프트한자,12:25,23:30,"경유 2, 18시간 05분",루프트한자,09:45,09:55,"경유 1, 17시간 10분",성인/모든 결제수단,"1,444,900"
에미레이트항공,23:55,13:30,"경유 1, 20시간 35분",에미레이트항공,15:35,17:00,"경유 1, 18시간 25분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,445,900"
스위스항공,09:55,22:55,"경유 1, 20시간 00분",루프트한자,12:10,09:55,"경유 1, 14시간 45분",성인/모든 결제수단,"1,451,200"
LOT폴란드항공,08:15,22:45,"경유 2, 21시간 30분",LOT폴란드항공,10:45,06:20,"경유 1, 36시간 35분",성인/신한카드,"1,459,600"
싱가포르항공,23:45,21:15,"경유 1, 28시간 30분",싱가포르항공,22:40,07:45,"경유 1, 26시간 05분",학생/삼성카드,"1,461,000"
싱가포르항공,23:45,07:35,"경유 1, 38시간 50분",싱가포르항공,11:15,22:15,"경유 1, 28시간 00분",성인/모든 결제수단,"1,461,300"
에티하드항공,00:55,14:20,"경유 1, 20시간 25분",에티하드항공,22:20,22:40,"경유 1, 17시간 20분",성인/KB국민카드(이용실적 충족시),"1,468,600"
루프트한자,12:25,21:25,"경유 1, 16시간 00분",루프트한자,09:45,09:55,"경유 1, 17시간 10분",성인/KB국민카드(이용실적 충족시),"1,469,600"
스위스항공,09:55,22:55,"경유 1, 20시간 00분",루프트한자,09:00,09:55,"경유 1, 17시간 55분",성인/모든 결제수단,"1,470,400"
베트남항공,18:05,07:00,"경유 1, 19시간 55분",LOT폴란드항공,19:45,06:20,"경유 1, 27시간 35분",성인/삼성 iD NOMAD 카드,"1,473,200"
중국동방항공,18:25,06:30,"경유 1, 19시간 05분",에티하드항공,10:20,22:40,"경유 1, 29시간 20분",성인/모든 결제수단,"1,475,300"
"아시아나항공, 터키항공",10:25,22:30,"경유 1, 19시간 05분","아시아나항공, 터키항공",20:05,15:05,"직항, 12시간 00분",성인/삼성 iD NOMAD 카드,"1,478,700"
에어프랑스,10:50,18:00,"직항, 14시간 10분",에어프랑스,14:30,16:25,"경유 1, 18시간 55분",성인/KB국민카드(이용실적 충족시),"1,481,800"
KLM네덜란드항공,23:05,15:55,"경유 1, 23시간 50분",KLM네덜란드항공,17:50,16:25,"경유 1, 15시간 35분",성인/KB국민카드(이용실적 충족시),"1,482,300"
KLM네덜란드항공,23:05,15:55,"경유 1, 23시간 50분",KLM네덜란드항공,11:45,16:25,"경유 1, 21시간 40분",성인/KB국민카드(이용실적 충족시),"1,483,700"
루프트한자,12:25,21:25,"경유 1, 16시간 00분",루프트한자,14:30,09:55,"경유 1, 36시간 25분",성인/KB국민카드(이용실적 충족시),"1,490,100"
에어프랑스,11:10,18:30,"직항, 14시간 20분",에어프랑스,13:25,08:40,"직항, 12시간 15분",성인/모든 결제수단,"1,493,500"
"에어프랑스, KLM네덜란드항공",10:50,18:00,"직항, 14시간 10분","에어프랑스, KLM네덜란드항공",14:30,16:25,"경유 1, 18시간 55분",성인/모든 결제수단,"1,494,300"
"아시아나항공, 터키항공",10:45,18:05,"직항, 14시간 20분","아시아나항공, 터키항공",11:05,09:20,"경유 1, 15시간 15분",성인/삼성 iD NOMAD 카드,"1,496,300"
베트남항공,17:55,06:45,"경유 1, 19시간 50분",핀에어,18:55,11:20,"경유 1, 33시간 25분",성인/모든 결제수단,"1,500,600"
에어프랑스,10:50,18:00,"직항, 14시간 10분",에어프랑스,21:00,15:55,"직항, 11시간 55분",성인/모든 결제수단,"1,509,100"
"아시아나항공, 에어프랑스",10:45,18:05,"직항, 14시간 20분","아시아나항공, 에어프랑스",18:30,16:45,"경유 1, 15시간 15분",성인/삼성 iD NOMAD 카드,"1,513,600"
"에어프랑스, 대한항공",10:50,18:00,"직항, 14시간 10분","에어프랑스, 대한항공",22:00,21:40,"경유 1, 16시간 40분",성인/모든 결제수단,"1,517,200"
스위스항공,09:55,19:25,"경유 1, 16시간 30분",루프트한자,06:45,09:55,"경유 1, 20시간 10분",성인/롯데카드,"1,517,300"
싱가포르항공,16:45,07:35,"경유 1, 45시간 50분",싱가포르항공,22:40,07:45,"경유 1, 26시간 05분",성인/우리카드,"1,517,600"
베트남항공,17:55,06:45,"경유 1, 19시간 50분",터키항공,19:50,17:40,"경유 1, 14시간 50분",성인/모든 결제수단,"1,524,100"
에어프랑스,11:10,18:30,"직항, 14시간 20분",에어프랑스,14:30,16:25,"경유 1, 18시간 55분",성인/KB국민카드(이용실적 충족시),"1,527,800"
에티하드항공,18:00,14:20,"경유 1, 27시간 20분",에티하드항공,22:20,22:40,"경유 1, 17시간 20분",성인/롯데 Trip to 로카 카드,"1,528,600"
"아시아나항공, 알리탈리아항공",10:45,18:05,"직항, 14시간 20분","아시아나항공, 알리탈리아항공",13:55,14:40,"경유 1, 17시간 45분",성인/삼성 iD NOMAD 카드,"1,528,900"
에티하드항공,00:55,14:20,"경유 1, 20시간 25분",에티하드항공,06:10,22:40,"경유 2, 33시간 30분",성인/KB국민카드(이용실적 충족시),"1,529,900"
"아시아나항공, 에어프랑스",09:45,21:20,"경유 1, 18시간 35분","아시아나항공, 에어프랑스",20:05,15:05,"직항, 12시간 00분",성인/삼성 iD NOMAD 카드,"1,530,000"
베트남항공,17:55,06:45,"경유 1, 19시간 50분",에티하드항공,22:20,22:40,"경유 1, 17시간 20분",성인/모든 결제수단,"1,530,604"
"아시아나항공, 에어프랑스",10:45,18:05,"직항, 14시간 20분","아시아나항공, 에어프랑스",07:40,13:20,"경유 1, 22시간 40분",성인/삼성 iD NOMAD 카드,"1,531,900"
루프트한자,11:40,23:30,"경유 1, 18시간 50분",루프트한자,07:30,09:55,"경유 1, 19시간 25분",성인/삼성 iD NOMAD 카드,"1,533,600"
"에어프랑스, 대한항공",10:50,18:00,"직항, 14시간 10분","에어프랑스, 대한항공",22:00,00:45,"경유 1, 19시간 45분",성인/모든 결제수단,"1,534,600"
싱가포르항공,23:45,21:15,"경유 1, 28시간 30분",싱가포르항공,11:15,15:35,"경유 1, 21시간 20분",학생/삼성카드,"1,535,200"
싱가포르항공,23:45,07:35,"경유 1, 38시간 50분",싱가포르항공,11:15,15:35,"경유 1, 21시간 20분",성인/삼성카드,"1,538,800"
KLM네덜란드항공,23:05,18:10,"경유 1, 26시간 05분",에어프랑스,21:00,15:55,"직항, 11시간 55분",성인/모든 결제수단,"1,540,339"
"아시아나항공, 영국항공",12:20,22:55,"경유 1, 17시간 35분","아시아나항공, 영국항공",20:05,15:05,"직항, 12시간 00분",성인/삼성 iD NOMAD 카드,"1,540,900"
싱가포르항공,16:45,07:35,"경유 1, 21시간 50분",싱가포르항공,22:40,07:45,"경유 1, 26시간 05분",학생/삼성카드,"1,544,000"
베트남항공,17:55,06:45,"경유 1, 19시간 50분",핀에어,07:20,11:20,"경유 1, 21시간 00분",성인/모든 결제수단,"1,545,032"
루프트한자,12:25,21:25,"경유 1, 16시간 00분",루프트한자,18:00,09:55,"경유 1, 32시간 55분",성인/삼성 iD NOMAD 카드,"1,547,500"
베트남항공,17:55,06:45,"경유 1, 19시간 50분",중국동방항공,13:25,11:55,"경유 1, 15시간 30분",성인/모든 결제수단,"1,547,900"
KLM네덜란드항공,23:05,10:50,"경유 1, 18시간 45분",KLM네덜란드항공,13:25,16:25,"경유 1, 20시간 00분",성인/KB국민카드(이용실적 충족시),"1,551,300"
KLM네덜란드항공,23:05,10:50,"경유 1, 18시간 45분",KLM네덜란드항공,14:30,16:25,"경유 1, 18시간 55분",성인/KB국민카드(이용실적 충족시),"1,552,700"
중국국제항공,17:50,18:40,"경유 1, 31시간 50분",중국국제항공,12:30,11:35,"경유 1, 16시간 05분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,553,900"
베트남항공,18:05,07:00,"경유 1, 19시간 55분",에티하드항공,22:20,22:40,"경유 1, 17시간 20분",성인/KB국민카드,"1,555,700"
루프트한자,11:40,23:30,"경유 1, 18시간 50분",루프트한자,14:30,09:55,"경유 1, 36시간 25분",성인/삼성 iD NOMAD 카드,"1,555,800"
에티하드항공,00:55,23:40,"경유 2, 29시간 45분",에티하드항공,22:20,22:40,"경유 1, 17시간 20분",성인/KB국민카드(이용실적 충족시),"1,556,800"
베트남항공,18:05,07:00,"경유 1, 19시간 55분",핀에어,10:50,11:20,"경유 1, 17시간 30분",성인/삼성 iD NOMAD 카드,"1,564,700"
베트남항공,18:05,07:00,"경유 1, 19시간 55분",핀에어,18:55,11:20,"경유 1, 33시간 25분",성인/모든 결제수단,"1,567,900"
중국국제항공,14:40,18:40,"경유 1, 35시간 00분",중국국제항공,12:30,11:35,"경유 1, 16시간 05분",성인/모든 결제수단,"1,568,500"
에어프랑스,10:50,18:00,"직항, 14시간 10분",에어프랑스,08:40,16:25,"경유 1, 24시간 45분",성인/NH채움카드,"1,569,100"
