out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에바항공,20:40,19:25,"경유 2, 30시간 45분",캐세이퍼시픽항공,12:20,14:30,"경유 1, 18시간 10분",성인/모든 결제수단,"1,970,000"
에미레이트항공,00:05,14:25,"경유 1, 22시간 20분",에미레이트항공,20:40,22:35,"경유 1, 17시간 55분",성인/모든 결제수단,"2,004,200"
싱가포르항공,22:55,15:40,"경유 1, 24시간 45분",싱가포르항공,09:25,15:55,"경유 1, 22시간 30분",성인/모든 결제수단,"2,005,000"
에바항공,20:40,19:25,"경유 2, 30시간 45분",에티오피아항공,21:00,20:05,"경유 2, 39시간 05분",성인/모든 결제수단,"1,996,600"
에티하드항공,17:30,12:45,"경유 1, 27시간 15분",캐세이퍼시픽항공,22:15,06:45,"경유 1, 24시간 30분",성인/모든 결제수단,"2,010,900"
선전항공,19:00,19:50,"경유 1, 32시간 50분",베트남항공,17:00,08:00,"경유 1, 31시간 00분",성인/모든 결제수단,"2,011,000"
영국항공,08:50,15:45,"직항, 14시간 55분",일본항공,09:10,07:00,"직항, 13시간 50분",성인/KB국민카드(이용실적 충족시),"2,011,100"
중국동방항공,08:40,18:40,"경유 1, 18시간 00분",중국동방항공,21:20,18:30,"경유 1, 37시간 10분",성인/모든 결제수단,"2,011,400"
에미레이트항공,22:30,19:45,"경유 1, 29시간 15분",에미레이트항공,14:30,17:35,"경유 1, 19시간 05분",성인/모든 결제수단,"2,014,800"
말레이시아항공,22:30,16:35,"경유 1, 26시간 05분",캐세이퍼시픽항공,22:15,06:45,"경유 1, 24시간 30분",성인/모든 결제수단,"2,017,700"
타이항공,10:50,19:10,"경유 1, 40시간 20분",타이항공,21:25,06:20,"경유 1, 24시간 55분",성인/모든 결제수단,"2,020,200"
베트남항공,16:35,17:05,"경유 1, 32시간 30분",중국동방항공,21:20,21:20,"경유 1, 16시간 00분",성인/모든 결제수단,"1,630,500"
에티하드항공,17:30,06:45,"경유 1, 21시간 15분",캐세이퍼시픽항공,22:15,06:45,"경유 1, 24시간 30분",성인/모든 결제수단,"2,021,700"
선전항공,19:00,19:50,"경유 1, 32시간 50분",이집트항공,15:00,18:10,"경유 1, 19시간 10분",성인/모든 결제수단,"2,026,700"
일본항공,09:45,15:50,"직항, 14시간 05분",일본항공,09:40,07:15,"직항, 13시간 35분",성인/KB국민카드(이용실적 충족시),"2,027,500"
