out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
부엘링항공,07:00,14:10,"경유 1, 07시간 10분",부엘링항공,13:50,20:45,"경유 1, 06시간 55분",성인/모든 결제수단,"604,900"
에게안항공,12:05,21:20,"경유 1, 09시간 15분",KLM네덜란드항공,06:30,08:50,"직항, 02시간 20분",성인/모든 결제수단,"605,400"
부엘링항공,18:25,23:35,"경유 1, 05시간 10분",부엘링항공,13:50,20:45,"경유 1, 06시간 55분",성인/모든 결제수단,"606,500"
KLM네덜란드항공,07:15,12:20,"경유 1, 05시간 05분",KLM네덜란드항공,06:30,08:50,"직항, 02시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"607,700"
에어프랑스,11:35,16:10,"경유 1, 04시간 35분",KLM네덜란드항공,19:40,22:00,"직항, 02시간 20분",성인/모든 결제수단,"611,400"
스위스항공,07:00,14:15,"경유 1, 07시간 15분",스위스항공,09:40,14:10,"경유 1, 04시간 30분",성인/모든 결제수단,"611,500"
에어프랑스,15:45,22:15,"경유 1, 06시간 30분",에어프랑스,06:00,10:40,"경유 1, 04시간 40분",성인/모든 결제수단,"613,300"
부엘링항공,07:00,17:10,"경유 1, 10시간 10분",부엘링항공,13:50,20:45,"경유 1, 06시간 55분",성인/모든 결제수단,"614,100"
에어프랑스,15:45,22:15,"경유 1, 06시간 30분",에어프랑스,06:00,11:30,"경유 1, 05시간 30분",성인/모든 결제수단,"614,800"
KLM네덜란드항공,14:30,16:35,"직항, 02시간 05분",KLM네덜란드항공,13:20,19:15,"경유 1, 05시간 55분",성인/현대 M2/M3 Edition2(이용실적 충족시),"615,600"
부엘링항공,07:00,14:10,"경유 1, 07시간 10분",부엘링항공,13:50,21:55,"경유 1, 08시간 05분",성인/모든 결제수단,"615,700"
KLM네덜란드항공,16:35,18:45,"직항, 02시간 10분",에어프랑스,20:15,08:35,"경유 1, 12시간 20분",성인/모든 결제수단,"617,000"
루프트한자,17:05,21:00,"경유 1, 03시간 55분",루프트한자,10:50,16:25,"경유 1, 05시간 35분",성인/KB국민카드(이용실적 충족시),"617,200"
부엘링항공,07:00,14:10,"경유 1, 07시간 10분",부엘링항공,09:50,18:55,"경유 1, 09시간 05분",성인/모든 결제수단,"618,800"
부엘링항공,16:20,23:35,"경유 1, 07시간 15분",부엘링항공,07:00,12:35,"경유 1, 05시간 35분",성인/모든 결제수단,"620,300"
KLM네덜란드항공,07:15,12:20,"경유 1, 05시간 05분",KLM네덜란드항공,12:40,15:10,"직항, 02시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"621,400"
스위스항공,09:50,14:15,"경유 1, 04시간 25분",루프트한자,12:55,20:25,"경유 1, 07시간 30분",성인/모든 결제수단,"621,511"
에어프랑스,11:35,16:10,"경유 1, 04시간 35분",KLM네덜란드항공,12:40,15:10,"직항, 02시간 30분",성인/모든 결제수단,"624,500"
부엘링항공,10:30,17:10,"경유 1, 06시간 40분",부엘링항공,07:00,12:35,"경유 1, 05시간 35분",성인/모든 결제수단,"624,900"
부엘링항공,07:00,17:10,"경유 1, 10시간 10분",부엘링항공,09:50,18:55,"경유 1, 09시간 05분",성인/모든 결제수단,"628,000"
부엘링항공,07:00,14:10,"경유 1, 07시간 10분",부엘링항공,09:50,17:40,"경유 1, 07시간 50분",성인/모든 결제수단,"629,500"
스위스항공,07:00,14:15,"경유 1, 07시간 15분",루프트한자,10:05,17:35,"경유 1, 07시간 30분",성인/모든 결제수단,"629,900"
루프트한자,15:40,21:00,"경유 1, 05시간 20분",루프트한자,14:50,22:15,"경유 1, 07시간 25분",성인/KB국민카드(이용실적 충족시),"630,400"
부엘링항공,18:25,23:35,"경유 1, 05시간 10분",부엘링항공,09:50,17:40,"경유 1, 07시간 50분",성인/모든 결제수단,"631,100"
루프트한자,19:30,23:35,"경유 1, 04시간 05분",KLM네덜란드항공,06:30,08:50,"직항, 02시간 20분",성인/모든 결제수단,"631,200"
KLM네덜란드항공,16:35,18:45,"직항, 02시간 10분",에어프랑스,12:20,19:15,"경유 1, 06시간 55분",성인/현대 M2/M3 Edition2(이용실적 충족시),"633,500"
루프트한자,17:05,21:00,"경유 1, 03시간 55분",루프트한자,15:50,21:40,"경유 1, 05시간 50분",성인/현대 M2/M3 Edition2(이용실적 충족시),"634,400"
KLM네덜란드항공,16:35,18:45,"직항, 02시간 10분",에어프랑스,17:10,21:25,"경유 1, 04시간 15분",성인/현대 M2/M3 Edition2(이용실적 충족시),"635,000"
루프트한자,15:40,21:00,"경유 1, 05시간 20분",스위스항공,09:40,14:10,"경유 1, 04시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"635,700"
루프트한자,15:40,21:00,"경유 1, 05시간 20분",루프트한자,12:55,21:40,"경유 1, 08시간 45분",성인/모든 결제수단,"636,500"
루프트한자,19:30,23:35,"경유 1, 04시간 05분",루프트한자,10:05,18:30,"경유 1, 08시간 25분",성인/모든 결제수단,"638,300"
부엘링항공,07:00,14:10,"경유 1, 07시간 10분",부엘링항공,15:55,21:55,"경유 1, 06시간 00분",성인/모든 결제수단,"638,800"
부엘링항공,18:25,23:35,"경유 1, 05시간 10분",부엘링항공,15:55,21:55,"경유 1, 06시간 00분",성인/모든 결제수단,"640,300"
KLM네덜란드항공,14:30,16:35,"직항, 02시간 05분",스위스항공,06:15,18:30,"경유 1, 12시간 15분",성인/모든 결제수단,"641,200"
KLM네덜란드항공,14:30,16:35,"직항, 02시간 05분",오스트리아항공,08:55,22:15,"경유 1, 13시간 20분",성인/모든 결제수단,"643,800"
오스트리아항공,12:25,20:40,"경유 1, 08시간 15분",루프트한자,10:50,15:00,"경유 1, 04시간 10분",성인/KB국민카드(이용실적 충족시),"644,200"
