out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
캐세이퍼시픽항공,14:55,14:10,"경유 1, 34시간 15분",캐세이퍼시픽항공,13:50,12:10,"경유 1, 36시간 20분",성인/모든 결제수단,"2,530,600"
싱가포르항공,20:55,15:35,"경유 2, 29시간 40분",아시아나항공,09:50,09:40,"직항, 13시간 50분",성인/모든 결제수단,"2,533,100"
터키항공,19:25,08:45,"경유 1, 24시간 20분",아시아나항공,09:50,09:40,"직항, 13시간 50분",성인/모든 결제수단,"2,535,000"
에어프랑스,18:30,08:40,"경유 1, 25시간 10분",에어프랑스,11:45,22:45,"경유 1, 25시간 00분",성인/모든 결제수단,"2,538,500"
에바항공,01:25,18:45,"경유 1, 28시간 20분",에바항공,13:50,21:05,"경유 1, 21시간 15분",성인/모든 결제수단,"2,540,900"
캐세이퍼시픽항공,01:55,19:15,"경유 1, 28시간 20분",캐세이퍼시픽항공,10:10,19:05,"경유 1, 22시간 55분",성인/모든 결제수단,"2,541,900"
하와이안항공,20:03,19:00,"경유 2, 33시간 57분",하와이안항공,21:45,09:47,"경유 2, 26시간 02분",성인/하나카드,"2,544,017"
대한항공,17:29,14:25,"경유 1, 31시간 56분",중화항공,12:25,19:20,"경유 1, 20시간 55분",성인/모든 결제수단,"2,546,200"
캐세이퍼시픽항공,21:20,14:10,"경유 2, 27시간 50분",캐세이퍼시픽항공,10:10,12:10,"경유 1, 40시간 00분",성인/모든 결제수단,"2,548,500"
에어프레미아,01:00,04:55,"직항, 14시간 55분","아시아나항공, 알래스카항공",14:40,19:17,"경유 1, 18시간 37분",성인/모든 결제수단,"2,553,000"
유나이티드항공,06:00,15:00,"경유 1, 20시간 00분",유나이티드항공,18:05,21:33,"경유 1, 17시간 28분",성인/삼성카드,"2,554,500"
델타항공,19:00,04:30,"경유 1, 20시간 30분",싱가포르항공,16:35,11:15,"경유 2, 32시간 40분",성인/모든 결제수단,"2,555,300"
대한항공,09:55,17:20,"경유 1, 18시간 25분",델타항공,09:45,13:43,"경유 1, 17시간 58분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,555,600"
에어캐나다,08:15,16:05,"경유 1, 18시간 50분",에어캐나다,20:10,22:46,"경유 1, 16시간 36분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,555,800"
캐세이퍼시픽항공,10:00,21:15,"경유 1, 22시간 15분",중화항공,12:25,19:20,"경유 1, 20시간 55분",성인/모든 결제수단,"2,557,500"
대한항공,09:55,17:20,"경유 1, 18시간 25분",대한항공,17:40,21:46,"경유 1, 18시간 06분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,558,200"
캐세이퍼시픽항공,14:55,21:15,"경유 1, 41시간 20분",아시아나항공,09:50,09:40,"직항, 13시간 50분",성인/모든 결제수단,"2,558,600"
캐세이퍼시픽항공,14:55,14:10,"경유 1, 34시간 15분",캐세이퍼시픽항공,10:10,19:05,"경유 1, 22시간 55분",성인/모든 결제수단,"2,562,600"
