out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",핀에어,21:40,09:40,"경유 1, 19시간 00분",성인/모든 결제수단,"1,886,500"
오스트리아항공,20:15,08:50,"경유 2, 29시간 35분",루프트한자,11:40,11:20,"경유 1, 30시간 40분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,900,400"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",에티오피아항공,00:55,06:45,"경유 1, 36시간 50분",성인/모든 결제수단,"1,905,400"
핀에어,10:50,11:20,"경유 1, 17시간 30분",핀에어,21:40,09:40,"경유 1, 19시간 00분",성인/KB국민카드(이용실적 충족시),"1,911,500"
핀에어,07:20,11:20,"경유 1, 21시간 00분",핀에어,21:40,09:40,"경유 1, 19시간 00분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,912,500"
핀에어,18:55,11:20,"경유 1, 33시간 25분",에티하드항공,00:55,07:45,"경유 1, 37시간 50분",성인/모든 결제수단,"1,926,100"
터키항공,19:50,08:45,"경유 1, 29시간 55분",에티오피아항공,00:55,06:45,"경유 1, 36시간 50분",성인/모든 결제수단,"1,929,500"
루프트한자,14:25,09:55,"경유 1, 36시간 30분",루프트한자,11:40,13:40,"경유 2, 33시간 00분",성인/모든 결제수단,"1,938,700"
대한항공,07:15,16:10,"경유 1, 25시간 55분",중국국제항공,14:40,18:40,"경유 1, 35시간 00분",성인/모든 결제수단,"1,941,600"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",루프트한자,12:25,21:25,"경유 1, 16시간 00분",성인/모든 결제수단,"1,943,100"
핀에어,18:55,11:20,"경유 1, 33시간 25분",캐세이퍼시픽항공,20:15,07:35,"경유 1, 18시간 20분",성인/모든 결제수단,"1,949,500"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분","상하이항공, 중국동방항공",18:25,06:30,"경유 1, 19시간 05분",성인/모든 결제수단,"1,959,400"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",터키항공,10:25,22:30,"경유 1, 19시간 05분",성인/모든 결제수단,"1,963,900"
중국국제항공,20:20,18:30,"경유 1, 15시간 10분",중국국제항공,10:25,18:40,"경유 1, 15시간 15분",성인/모든 결제수단,"1,964,700"
대한항공,07:15,16:10,"경유 1, 25시간 55분",중국동방항공,18:25,19:15,"경유 1, 31시간 50분",성인/모든 결제수단,"1,967,600"
핀에어,18:55,11:20,"경유 1, 33시간 25분",아시아나항공,10:45,18:05,"직항, 14시간 20분",성인/모든 결제수단,"1,968,400"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",대한항공,10:50,18:00,"직항, 14시간 10분",성인/모든 결제수단,"1,973,600"
중국국제항공,20:20,13:50,"경유 1, 34시간 30분",중국국제항공,10:25,18:40,"경유 1, 15시간 15분",성인/모든 결제수단,"1,978,600"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",에어프랑스,10:50,18:00,"직항, 14시간 10분",성인/모든 결제수단,"1,979,400"
핀에어,18:55,11:20,"경유 1, 33시간 25분",KLM네덜란드항공,23:05,09:25,"경유 1, 17시간 20분",성인/모든 결제수단,"1,979,500"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",중국국제항공,10:25,18:40,"경유 1, 15시간 15분",성인/모든 결제수단,"1,980,900"
핀에어,18:55,11:20,"경유 1, 33시간 25분",LOT폴란드항공,11:20,22:45,"경유 1, 18시간 25분",성인/모든 결제수단,"1,983,400"
터키항공,19:50,08:45,"경유 1, 29시간 55분",터키항공,23:20,11:05,"경유 1, 18시간 45분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,985,000"
핀에어,18:55,11:20,"경유 1, 33시간 25분",KLM네덜란드항공,23:05,11:55,"경유 1, 19시간 50분",성인/모든 결제수단,"1,986,000"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",루프트한자,11:40,13:40,"경유 2, 33시간 00분",성인/모든 결제수단,"1,996,900"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",에미레이트항공,23:55,13:30,"경유 1, 20시간 35분",성인/모든 결제수단,"2,002,900"
터키항공,19:50,08:45,"경유 1, 29시간 55분",중국국제항공,10:25,18:40,"경유 1, 15시간 15분",성인/모든 결제수단,"2,005,000"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",베트남항공,18:05,07:00,"경유 1, 19시간 55분",성인/모든 결제수단,"2,006,700"
핀에어,18:55,11:20,"경유 1, 33시간 25분",중국동방항공,16:20,06:30,"경유 1, 21시간 10분",성인/모든 결제수단,"2,009,100"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",LOT폴란드항공,11:20,09:50,"경유 1, 29시간 30분",성인/모든 결제수단,"2,013,600"
핀에어,18:55,11:20,"경유 1, 33시간 25분",타이항공,17:30,07:10,"경유 1, 20시간 40분",성인/모든 결제수단,"2,020,300"
핀에어,18:55,11:20,"경유 1, 33시간 25분",타이항공,10:20,07:10,"경유 1, 27시간 50분",성인/모든 결제수단,"2,023,600"
대한항공,07:15,16:10,"경유 1, 25시간 55분",에티오피아항공,00:55,06:45,"경유 1, 36시간 50분",성인/모든 결제수단,"2,025,300"
터키항공,19:50,08:45,"경유 1, 29시간 55분",에미레이트항공,23:55,13:30,"경유 1, 20시간 35분",성인/모든 결제수단,"2,027,000"
에티하드항공,10:20,11:40,"경유 1, 18시간 20분",중국국제항공,14:40,18:40,"경유 1, 35시간 00분",성인/모든 결제수단,"2,031,900"
핀에어,18:55,11:20,"경유 1, 33시간 25분",중국동방항공,18:25,06:30,"경유 1, 19시간 05분",성인/모든 결제수단,"2,033,100"
루프트한자,14:30,09:55,"경유 2, 36시간 25분",루프트한자,11:40,13:40,"경유 2, 33시간 00분",성인/모든 결제수단,"2,034,300"
"부엘링항공, 아시아나항공",16:40,16:45,"경유 1, 17시간 05분","부엘링항공, 아시아나항공",10:45,18:05,"직항, 14시간 20분",성인/모든 결제수단,"2,035,800"
터키항공,19:50,08:45,"경유 1, 29시간 55분",LOT폴란드항공,11:20,09:50,"경유 1, 29시간 30분",성인/모든 결제수단,"2,037,700"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",에티하드항공,00:55,14:20,"경유 1, 20시간 25분",성인/모든 결제수단,"2,046,200"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",에티하드항공,18:00,14:20,"경유 1, 27시간 20분",성인/모든 결제수단,"2,051,600"
"에어프랑스, 대한항공",09:50,16:10,"경유 1, 23시간 20분",중국국제항공,14:40,18:40,"경유 1, 35시간 00분",성인/모든 결제수단,"2,054,600"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",에티하드항공,00:55,07:45,"경유 1, 37시간 50분",성인/모든 결제수단,"2,055,300"
에티하드항공,10:20,11:40,"경유 1, 18시간 20분",중국동방항공,18:25,19:15,"경유 1, 31시간 50분",성인/모든 결제수단,"2,057,900"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분","아시아나항공, 영국항공",12:20,22:55,"경유 1, 17시간 35분",성인/모든 결제수단,"2,067,100"
루프트한자,14:25,09:55,"경유 1, 36시간 30분",루프트한자,12:25,22:55,"경유 1, 17시간 30분",성인/모든 결제수단,"2,074,200"
"영국항공, 캐세이퍼시픽항공",08:10,21:15,"경유 2, 30시간 05분","영국항공, 캐세이퍼시픽항공",20:15,07:35,"경유 1, 18시간 20분",성인/모든 결제수단,"2,076,700"
카타르항공,22:25,17:35,"경유 1, 36시간 10분",중국국제항공,14:40,18:40,"경유 1, 35시간 00분",성인/모든 결제수단,"2,077,400"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",캐세이퍼시픽항공,20:15,07:35,"경유 1, 18시간 20분",성인/모든 결제수단,"2,078,700"
터키항공,19:50,08:45,"경유 1, 29시간 55분",에티하드항공,00:55,07:45,"경유 1, 37시간 50분",성인/모든 결제수단,"2,079,400"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",중국남방항공,16:45,06:50,"경유 1, 21시간 05분",성인/모든 결제수단,"2,080,600"
"에어프랑스, 대한항공",21:00,16:15,"경유 1, 36시간 15분",중국국제항공,14:40,18:40,"경유 1, 35시간 00분",성인/모든 결제수단,"2,090,100"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",터키항공,23:20,09:35,"경유 1, 17시간 15분",성인/모든 결제수단,"2,094,300"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",아시아나항공,10:45,18:05,"직항, 14시간 20분",성인/모든 결제수단,"2,097,600"
"중국동방항공, 상하이항공",13:25,11:55,"경유 1, 15시간 30분","중국동방항공, 상하이항공",18:25,06:30,"경유 1, 19시간 05분",성인/모든 결제수단,"2,098,200"
