out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
티웨이항공,15:40,17:30,"직항, 01시간 50분",에어서울,16:15,18:25,"직항, 02시간 10분",성인/삼성 iD NOMAD 카드,"291,000"
진에어,14:40,16:30,"직항, 01시간 50분",진에어,16:15,18:05,"직항, 01시간 50분",성인/삼성 iD NOMAD 카드,"292,100"
이스타항공,15:15,17:00,"직항, 01시간 45분",에어서울,09:55,11:55,"직항, 02시간 00분",성인/신한카드,"292,800"
에어서울,13:15,15:15,"직항, 02시간 00분",에어서울,09:55,11:55,"직항, 02시간 00분",성인/KB국민카드(이용실적 충족시),"293,100"
진에어,13:25,15:15,"직항, 01시간 50분",에어부산,12:50,14:50,"직항, 02시간 00분",성인/삼성 iD NOMAD 카드,"293,200"
이스타항공,15:15,17:00,"직항, 01시간 45분",제주항공,19:40,21:40,"직항, 02시간 00분",성인/삼성카드,"293,500"
진에어,14:40,16:30,"직항, 01시간 50분",티웨이항공,15:25,17:20,"직항, 01시간 55분",성인/삼성 iD NOMAD 카드,"293,550"
아시아나항공,19:20,21:05,"직항, 01시간 45분",이스타항공,11:10,13:00,"직항, 01시간 50분",성인/모든 결제수단,"294,000"
이스타항공,15:15,17:00,"직항, 01시간 45분",진에어,17:30,19:20,"직항, 01시간 50분",성인/삼성카드,"294,600"
티웨이항공,15:40,17:30,"직항, 01시간 50분",제주항공,09:50,11:50,"직항, 02시간 00분",성인/롯데카드,"295,210"
제주항공,17:00,18:50,"직항, 01시간 50분",에어부산,16:00,18:10,"직항, 02시간 10분",성인/삼성 iD NOMAD 카드,"296,150"
진에어,13:25,15:15,"직항, 01시간 50분",진에어,17:30,19:20,"직항, 01시간 50분",성인/삼성 iD NOMAD 카드,"296,400"
티웨이항공,15:40,17:30,"직항, 01시간 50분",진에어,16:15,18:05,"직항, 01시간 50분",성인/롯데카드,"296,900"
에어서울,16:00,18:00,"직항, 02시간 00분",이스타항공,18:10,19:55,"직항, 01시간 45분",성인/롯데카드,"296,900"
아시아나항공,19:20,21:05,"직항, 01시간 45분",에어서울,19:00,21:00,"직항, 02시간 00분",성인/신한카드,"297,000"
진에어,16:05,18:00,"직항, 01시간 55분",제주항공,09:50,11:50,"직항, 02시간 00분",성인/삼성 iD NOMAD 카드,"297,010"
에어부산,15:55,17:45,"직항, 01시간 50분",에어부산,18:45,20:55,"직항, 02시간 10분",성인/모든 결제수단,"297,400"
티웨이항공,15:40,17:30,"직항, 01시간 50분",이스타항공,18:10,19:55,"직항, 01시간 45분",성인/KB국민카드,"297,800"
에어부산,15:55,17:45,"직항, 01시간 50분",에어서울,16:15,18:25,"직항, 02시간 10분",성인/롯데카드,"297,900"
에어서울,16:00,18:00,"직항, 02시간 00분",제주항공,09:50,11:50,"직항, 02시간 00분",성인/롯데카드,"298,500"
에어부산,15:55,17:45,"직항, 01시간 50분",제주항공,19:40,21:40,"직항, 02시간 00분",성인/롯데카드,"298,600"
에어서울,13:15,15:15,"직항, 02시간 00분",티웨이항공,18:30,20:20,"직항, 01시간 50분",성인/롯데카드,"298,700"
에어서울,13:15,15:15,"직항, 02시간 00분",티웨이항공,11:20,13:15,"직항, 01시간 55분",성인/롯데카드,"298,700"
에어부산,12:40,15:00,"직항, 02시간 20분",이스타항공,11:10,13:00,"직항, 01시간 50분",성인/롯데카드,"298,800"
대한항공,19:05,21:05,"직항, 02시간 00분",대한항공,09:15,11:05,"직항, 01시간 50분",성인/KB국민카드(이용실적 충족시),"299,600"
대한항공,19:05,21:05,"직항, 02시간 00분",대한항공,12:35,14:25,"직항, 01시간 50분",성인/KB국민카드(이용실적 충족시),"299,600"
에어부산,15:55,17:45,"직항, 01시간 50분",진에어,17:30,19:20,"직항, 01시간 50분",성인/롯데카드,"299,700"
진에어,16:05,18:00,"직항, 01시간 55분",에어서울,16:15,18:25,"직항, 02시간 10분",성인/KB국민카드(이용실적 충족시),"299,700"
진에어,16:05,18:00,"직항, 01시간 55분",이스타항공,18:10,19:55,"직항, 01시간 45분",성인/신한카드,"301,300"
에어서울,13:15,15:15,"직항, 02시간 00분",제주항공,11:50,13:50,"직항, 02시간 00분",성인/롯데카드,"302,000"
에어서울,13:15,15:15,"직항, 02시간 00분",제주항공,16:20,18:20,"직항, 02시간 00분",성인/롯데카드,"302,000"
대한항공,19:05,21:05,"직항, 02시간 00분",티웨이항공,15:25,17:20,"직항, 01시간 55분",성인/모든 결제수단,"302,200"
대한항공,15:15,17:15,"직항, 02시간 00분",티웨이항공,15:25,17:20,"직항, 01시간 55분",성인/모든 결제수단,"302,200"
에어서울,13:15,15:15,"직항, 02시간 00분",에어서울,16:15,18:25,"직항, 02시간 10분",성인/KB국민카드(이용실적 충족시),"302,300"
이스타항공,15:15,17:00,"직항, 01시간 45분",제주항공,09:50,11:50,"직항, 02시간 00분",성인/삼성카드,"302,400"
티웨이항공,12:05,14:00,"직항, 01시간 55분",에어부산,16:00,18:10,"직항, 02시간 10분",성인/삼성 iD NOMAD 카드,"302,400"
이스타항공,15:15,17:00,"직항, 01시간 45분",에어서울,16:15,18:25,"직항, 02시간 10분",성인/KB국민카드(이용실적 충족시),"302,700"
에어서울,13:15,15:15,"직항, 02시간 00분",진에어,13:10,15:00,"직항, 01시간 50분",성인/롯데카드,"303,100"
티웨이항공,12:05,14:00,"직항, 01시간 55분",티웨이항공,15:25,17:20,"직항, 01시간 55분",성인/롯데카드,"303,100"
진에어,13:25,15:15,"직항, 01시간 50분",진에어,16:15,18:05,"직항, 01시간 50분",성인/삼성 iD NOMAD 카드,"304,900"
아시아나항공,19:20,21:05,"직항, 01시간 45분",티웨이항공,18:30,20:20,"직항, 01시간 50분",성인/신한카드,"305,000"
아시아나항공,19:20,21:05,"직항, 01시간 45분",티웨이항공,11:20,13:15,"직항, 01시간 55분",성인/신한카드,"305,000"
제주항공,17:00,18:50,"직항, 01시간 50분",에어부산,12:50,14:50,"직항, 02시간 00분",성인/삼성 iD NOMAD 카드,"305,050"
아시아나항공,14:05,15:50,"직항, 01시간 45분",아시아나항공,09:10,11:00,"직항, 01시간 50분",성인/KB국민카드(이용실적 충족시),"305,300"
아시아나항공,14:05,15:50,"직항, 01시간 45분",아시아나항공,12:40,14:45,"직항, 02시간 05분",성인/KB국민카드(이용실적 충족시),"305,300"
대한항공,19:05,21:05,"직항, 02시간 00분",이스타항공,11:10,13:00,"직항, 01시간 50분",성인/모든 결제수단,"305,700"
대한항공,15:15,17:15,"직항, 02시간 00분",이스타항공,11:10,13:00,"직항, 01시간 50분",성인/모든 결제수단,"305,700"
에어부산,15:55,17:45,"직항, 01시간 50분",이스타항공,18:10,19:55,"직항, 01시간 45분",성인/롯데카드,"305,900"
아시아나항공,14:05,15:50,"직항, 01시간 45분",티웨이항공,15:25,17:20,"직항, 01시간 55분",성인/신한카드,"306,100"
에어서울,16:00,18:00,"직항, 02시간 00분",진에어,16:15,18:05,"직항, 01시간 50분",성인/롯데카드,"306,700"
에어부산,15:55,17:45,"직항, 01시간 50분",제주항공,09:50,11:50,"직항, 02시간 00분",성인/롯데카드,"307,500"
진에어,14:40,16:30,"직항, 01시간 50분",이스타항공,11:10,13:00,"직항, 01시간 50분",성인/신한카드,"307,800"
에어부산,12:40,15:00,"직항, 02시간 20분",티웨이항공,18:30,20:20,"직항, 01시간 50분",성인/삼성카드,"308,270"
