out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
중국국제항공,13:55,11:35,"경유 1, 14시간 40분",중국국제항공,17:50,19:00,"경유 1, 32시간 10분",성인/모든 결제수단,"1,441,400"
KLM네덜란드항공,19:20,16:25,"경유 1, 14시간 05분",에어프랑스,10:50,17:50,"경유 1, 38시간 00분",성인/모든 결제수단,"1,442,700"
루프트한자,13:15,09:55,"경유 1, 13시간 40분",스위스항공,09:55,21:00,"경유 1, 18시간 05분",성인/모든 결제수단,"1,443,510"
중국국제항공,13:55,11:35,"경유 1, 14시간 40분",중국국제항공,08:20,19:00,"경유 1, 17시간 40분",성인/모든 결제수단,"1,444,300"
루프트한자,12:15,09:55,"경유 1, 14시간 40분",스위스항공,09:55,19:05,"경유 1, 16시간 10분",성인/모든 결제수단,"1,444,660"
KLM네덜란드항공,11:45,16:25,"경유 1, 21시간 40분",에어프랑스,10:50,17:50,"경유 1, 38시간 00분",성인/모든 결제수단,"1,446,800"
LOT폴란드항공,19:50,09:30,"경유 2, 30시간 40분",LOT폴란드항공,11:20,22:40,"경유 1, 18시간 20분",성인/모든 결제수단,"1,450,700"
루프트한자,07:15,09:55,"경유 1, 19시간 40분",루프트한자,11:40,20:00,"경유 1, 15시간 20분",성인/모든 결제수단,"1,451,885"
루프트한자,08:15,09:55,"경유 1, 18시간 40분",스위스항공,09:55,08:05,"경유 1, 29시간 10분",성인/모든 결제수단,"1,453,700"
아시아나항공,18:30,13:20,"직항, 11시간 50분",아시아나항공,09:45,16:30,"직항, 13시간 45분",성인/모든 결제수단,"1,455,400"
루프트한자,09:15,09:55,"경유 1, 17시간 40분",스위스항공,09:55,20:10,"경유 1, 17시간 15분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,456,800"
LOT폴란드항공,10:25,09:30,"경유 1, 16시간 05분",LOT폴란드항공,11:20,11:30,"경유 1, 31시간 10분",성인/신한카드,"1,457,100"
루프트한자,08:15,09:55,"경유 1, 18시간 40분",스위스항공,09:55,19:05,"경유 1, 16시간 10분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,458,100"
"루프트한자, LOT폴란드항공",22:10,09:30,"경유 1, 28시간 20분","루프트한자, LOT폴란드항공",11:20,08:15,"경유 1, 27시간 55분",성인/모든 결제수단,"1,458,600"
